route_id,origin_facility_id,origin_facility_name,origin_city,destination_facility_id,destination_facility_name,destination_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,transfer_types,flood_risk_score,congestion_risk_score,disruption_probability,is_active
f07966df-e3d6-4379-a85c-f7029646adce,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,134.4,175.6,3.05,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.27,0.66,0.465,True
e33033d6-f7b4-46ed-8ed6-5a3274eb933e,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,4.5,7.5,0.17,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.05,0.12,0.085,True
220c5baa-1bad-47b1-b3f9-f0449bffbc8c,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,5.5,8.6,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.17,0.17,0.17,True
244c6f55-bdee-452e-864b-af3b03a4148a,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,5.9,9.4,0.23,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.07,0.22,0.145,True
299c60b8-2b36-422f-8485-a14eadd52b4e,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,6.9,10.6,0.2,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.23,0.16,0.195,True
1017c461-8239-4ad1-bcb1-b58640a5e001,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,6.9,11.3,0.28,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.34,0.2,0.27,True
88548cce-3522-452d-8aed-080153563881,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,6.9,11.5,0.22,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.06,0.35,0.205,True
d2bd9d17-ed9c-4630-9bd1-ef3409b3bb4f,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,69.9,89.4,1.52,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.18,0.74,0.46,True
92b70687-87bc-4dc7-b75d-8fffd938303a,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,4.6,7.2,0.14,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.21,0.205,True
310d4d07-527d-449e-a4cc-59d3a78d4eaf,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,3.4,5.5,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.34,0.38,0.36,True
8df5ee2e-6337-4c88-ba0e-1f4ad4b1bd7a,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,5.7,9.4,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.25,0.225,True
a3d3dcd8-2165-4eb9-8df3-fe80854895a0,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,3.3,5.4,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.3,0.16,0.23,True
3e4ab41f-93be-4f58-8676-8740ae7482b6,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,129.0,171.0,2.6,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.3,0.65,0.475,True
7c3813f4-e813-44cf-b48b-2897adaa3108,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,166.2,221.9,3.5,NH-75 (Bengaluru-Hassan),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.12,0.13,0.125,True
1932de66-9328-43bd-a8f4-82b550f6376b,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,95.0,120.5,1.79,NH-275 (Bengaluru-Mandya),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.11,0.175,True
116ffed4-78e3-4ae9-95e5-41c0c95bcac5,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,9.4,15.0,0.4,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.07,0.15,0.11,True
0669f265-d2db-4610-82fb-de042974f297,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,4.0,6.5,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.29,0.265,True
5824eb1f-5ce9-425e-8936-a68073a3fe2c,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,5.3,8.8,0.21,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.15,0.23,0.19,True
95758814-27cd-4d30-857c-570a25ea20da,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,4.0,6.8,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.21,0.34,0.275,True
e8badda9-3c98-4cb6-904b-14a1445f247c,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,7.2,10.2,0.24,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.4,0.32,True
6941d7e2-489d-4721-bd30-8cb8833fb313,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,134.4,158.7,2.48,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.72,0.52,True
3529ea03-b549-429f-9331-88d06d4a10e9,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,4.1,5.9,0.14,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.13,0.34,0.235,True
a708d423-4c26-414e-bd01-3dc3a2ad7893,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,6.0,9.6,0.19,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.1,0.19,0.145,True
21eef56b-12e8-4baa-8a28-b358602440c3,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,4.1,6.6,0.17,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.09,0.21,0.15,True
5f35b57b-e97a-4df7-9caf-afd2f10a47d8,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,8.8,12.5,0.34,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.14,0.36,0.25,True
ff4b637a-19a2-4160-89fa-0e65e137f37f,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,4.5,6.1,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.22,0.26,0.24,True
03ffae95-f90a-4c80-a4e0-dcf67faa8691,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,7.5,10.2,0.28,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.2,0.39,0.295,True
c13f4b9c-3c18-40cc-bb2b-f9eb4c22376d,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,66.6,84.3,1.24,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.29,0.62,0.455,True
e2d0fe68-6fea-4c88-90f1-535fa15d02e3,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,4.5,7.5,0.14,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.23,0.17,0.2,True
88b9d740-6a03-466f-8ec3-0dfc7edc9d72,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,6.6,10.6,0.26,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.22,0.13,0.175,True
32ebd2da-5f0c-4ca0-9900-38b95c679722,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,5.2,8.5,0.16,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.08,0.32,0.2,True
bdb43505-104a-448a-af28-231230780167,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,3.9,6.4,0.17,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.12,0.22,0.17,True
5e61a3b0-4e0c-445f-af72-975592dfd461,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,129.0,169.9,2.62,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.09,0.58,0.335,True
03dc2711-c397-422b-b07d-eeb6876f9bce,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,164.1,190.0,2.81,NH-75 (Bengaluru-Hassan),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.06,0.33,0.195,True
22de909d-f50f-47dd-bead-723621483699,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,94.7,122.8,1.7,NH-275 (Bengaluru-Mandya),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.1,0.28,0.19,True
590078cb-90fd-48e5-9bba-bd8f1a3f71b9,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,8.2,11.4,0.31,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.23,0.25,0.24,True
39a8390d-87df-4aa5-bbe0-50b06cac4de3,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,5.2,8.8,0.17,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.27,0.39,0.33,True
9ccfe100-6a66-44c0-b5d8-b1db2c2be0ca,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,5.7,9.0,0.24,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.07,0.34,0.205,True
6a26ffd5-966d-4733-84ad-9da3253055e2,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,6.8,10.0,0.19,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.09,0.16,0.125,True
aaef3e71-3fed-4462-a686-1ff08b19a769,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,126.1,164.5,2.29,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer""]",0.31,0.53,0.42,True
b4068c71-471c-4945-a065-c70b259b8bf8,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,5.4,9.0,0.23,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.23,0.14,0.185,True
06cab32e-3825-48de-ae8d-eda78f6036ae,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,3.4,5.6,0.15,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.35,0.13,0.24,True
d2f90975-a8d4-48f3-9297-7bc74ea4a698,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,6.8,10.7,0.21,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.13,0.18,0.155,True
4a8d087f-b93f-4ecb-ae97-21b701034daa,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,2.8,4.4,0.09,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.27,0.27,0.27,True
ffea21a4-cb2a-4186-b07f-2ab4276eb984,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,7.9,11.2,0.21,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.1,0.27,0.185,True
de0cd304-6d75-4419-bd81-24268c347628,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,2.0,3.4,0.09,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.12,0.28,0.2,True
d1a1cde0-e852-4309-a0e8-fad9eca68693,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,68.6,84.0,1.47,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer""]",0.16,0.69,0.425,True
49126b83-b2da-44c3-b2e5-59e7f303bab6,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,5.0,8.1,0.15,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.34,0.26,0.3,True
18ba6bb6-3d5d-40fe-872d-65424dcea74a,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,6.8,11.2,0.28,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer""]",0.22,0.26,0.24,True
7a9c83e4-c750-40b3-b231-6409e2e27d64,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,4.6,7.5,0.15,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.14,0.37,0.255,True
0fb5620a-958d-4e3d-a05e-a944a2f1ef79,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,5.6,9.4,0.17,SH/District Road (Bengaluru–Bengaluru),"[""general_supply""]",0.19,0.4,0.295,True
2d5935d2-f4c6-404d-814d-96b771b6d9a6,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,120.6,157.7,2.32,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer""]",0.18,0.75,0.465,True
1b5a98f6-1cd4-420c-9915-d25fd9b841b8,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,160.2,203.0,2.71,NH-75 (Bengaluru-Hassan),"[""blood_transfer""]",0.12,0.29,0.205,True
02efd02e-7630-42bf-a315-d377c85c50c2,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,86.8,105.4,1.64,NH-275 (Bengaluru-Mandya),"[""blood_transfer""]",0.15,0.2,0.175,True
cf417b5e-3f63-49fe-9dbd-a548487dfb5c,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,6.5,8.9,0.18,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.14,0.11,0.125,True
4d9f20d4-4224-487e-96bd-612e91c9473c,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,2.9,4.1,0.11,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.06,0.38,0.22,True
8b736b27-0a15-45f9-9aa6-3ffee8d3203c,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,3.5,5.4,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.21,0.13,0.17,True
51e9794a-ee1b-43f1-9210-e75baf302ce7,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,131.0,169.0,2.27,NH-275 (Bengaluru-Mysuru Expressway),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.09,0.55,0.32,True
987fcc8a-4c37-44fd-bc5b-b5f551dfd4a3,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,3.4,4.8,0.1,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.24,0.17,0.205,True
60736c68-5502-4fef-95f1-3f41c2d07a0f,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,5.1,8.4,0.23,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.15,0.32,0.235,True
6b283b90-6331-4739-978d-d44c83df90eb,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,1.5,2.3,0.05,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.26,0.29,0.275,True
4fb9350e-3d9e-44fb-a98f-e1e5fbcb4705,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,8.9,14.7,0.32,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.17,0.33,0.25,True
26920fda-6630-4e1a-a30c-45ea36516300,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,0.5,0.8,0.02,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.13,0.24,0.185,True
23b042c9-1cb3-4cc6-a4f8-8697bee37c14,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,6.2,9.7,0.26,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.18,0.34,0.26,True
1a884f43-c15a-4c77-971b-8ac90d961e51,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,63.5,79.9,1.26,NH-48 (Bengaluru-Tumakuru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.17,0.51,0.34,True
21a9498d-4fa2-4c95-98cd-2fea7e03f5b7,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,3.8,5.9,0.13,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.15,0.3,0.225,True
b3252f2e-35c4-452f-b98d-4e88093b2fda,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,8.6,12.8,0.28,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.32,0.21,0.265,True
83d55087-5523-48bc-89a3-7bedd08da38a,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,3.6,5.4,0.1,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.16,0.23,0.195,True
a69dc25c-88c3-44aa-b175-f9253853c63e,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,4.5,7.3,0.16,SH/District Road (Bengaluru–Bengaluru),"[""blood_transfer"", ""patient_referral"", ""emergency_supply_relay""]",0.33,0.24,0.285,True
