route_id,supplier_id,supplier_name,supplier_city,facility_id,facility_name,facility_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,route_type,flood_risk_score,congestion_risk_score,disruption_probability,is_primary_route,is_emergency_route,is_active
231d9263-64f1-43cc-890a-a72f31ea6aa7,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,9.7,15.6,0.4,SH/District Road (Bengaluru–Bengaluru),intra_city,0.26,0.36,0.235,True,True,True
46a7b6a1-2dda-42f8-a317-386035ddf416,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,1.2,1.7,0.04,SH/District Road (Bengaluru–Bengaluru),intra_city,0.08,0.32,0.151,True,True,True
6dcbbe69-fc37-46b4-82c9-fd84e962a896,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,4.0,5.6,0.1,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.39,0.176,True,True,True
a7b8abf9-95b2-4735-afd6-3767a50ebeae,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,7.3,11.9,0.25,SH/District Road (Bengaluru–Bengaluru),intra_city,0.28,0.34,0.237,True,False,True
95492ebd-6035-4805-bc0e-c5527e6be92f,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,6.5,10.8,0.27,SH/District Road (Bengaluru–Bengaluru),intra_city,0.23,0.13,0.154,True,True,True
1c4dd4e6-0a70-4216-ad96-25e9b711467d,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,2.1,3.2,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.22,0.27,0.192,True,True,True
9bbf9c8d-121b-4d6a-b1e0-2379400ff54b,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,4.3,6.5,0.14,SH/District Road (Bengaluru–Bengaluru),intra_city,0.28,0.34,0.237,True,True,True
fb387f8e-59d2-4681-bd25-ec28487ad251,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,8.4,12.9,0.27,SH/District Road (Bengaluru–Bengaluru),intra_city,0.33,0.14,0.197,True,True,True
f08ddbfe-cea4-4bb7-8be0-bad5ddc5de27,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,133.4,156.5,2.76,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.25,0.63,0.312,True,True,True
5e1806e6-b97b-464a-97de-2243df75a830,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,383.0,499.7,7.3,NH-48 (Bengaluru-Hubballi via Tumakuru),express_highway,0.15,0.37,0.194,True,True,True
c5193959-a4ec-4db2-a13b-74794f973656,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,299.8,390.5,6.46,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.16,0.19,0.144,True,True,True
9e4f22b4-2d57-4420-baef-dc9d443e0b5a,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,3.9,5.5,0.14,SH/District Road (Bengaluru–Bengaluru),intra_city,0.33,0.23,0.224,True,True,True
f8f517a3-4e24-4765-8835-cc91953c3496,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,4.5,6.7,0.14,SH/District Road (Bengaluru–Bengaluru),intra_city,0.22,0.38,0.225,True,True,True
426ed31b-1bac-49d5-bd69-3630244f60bb,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,5.5,8.9,0.2,SH/District Road (Bengaluru–Bengaluru),intra_city,0.16,0.4,0.207,True,True,True
e6fcf2a4-4bce-4588-87ed-dc61d6e24a54,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,5.7,9.1,0.17,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.36,0.167,True,True,True
af65d587-4d1d-47b6-8ccb-59cfa6960eda,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,6.7,10.5,0.28,SH/District Road (Bengaluru–Bengaluru),intra_city,0.23,0.31,0.208,True,True,True
5d9e57f9-6636-4d57-bfa3-e84866c5a5a7,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,396.5,456.9,7.13,NH-48 (Bengaluru-Dharwad),express_highway,0.3,0.19,0.2,True,True,True
ee31f095-2ff0-49cb-80b1-ba0d636bcd9a,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,5.9,8.9,0.2,SH/District Road (Bengaluru–Bengaluru),intra_city,0.14,0.38,0.193,True,True,True
d5715417-e189-4bfd-b34a-f7f03fbfce45,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,299.3,396.8,6.54,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.3,0.13,0.182,True,True,True
157b65c9-1bb1-4af3-891e-68da0989d5a5,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,300.9,406.2,5.95,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.25,0.13,0.162,True,True,True
d4df50bf-6988-40a1-8153-d21f23165742,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,245.7,326.7,5.88,NH-75 (Bengaluru-Shivamogga),express_highway,0.12,0.14,0.113,True,True,True
2ede272b-86b5-48d1-8f6f-9cf02231494f,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,249.7,326.0,5.53,NH-48 (Bengaluru-Davanagere),express_highway,0.32,0.7,0.361,True,True,True
6bfb6073-3d99-4507-b62e-942ae1a271ce,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,69.9,80.9,1.47,NH-48 (Bengaluru-Tumakuru),express_highway,0.07,0.68,0.255,True,True,True
9079ff1e-8ee6-44a4-8ed8-78ab4901c9e3,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,3.9,6.3,0.16,SH/District Road (Bengaluru–Bengaluru),intra_city,0.3,0.12,0.179,True,True,True
340f4b12-baa4-45c1-a0e6-92c040b19227,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,2.5,4.1,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.28,0.31,0.228,True,True,True
777597b3-c1c1-4662-93e4-bf75efc7b28d,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,4.9,8.1,0.23,SH/District Road (Bengaluru–Bengaluru),intra_city,0.11,0.14,0.109,True,True,True
d2e6dfe3-5fd1-4d6c-9d2e-ca91b1fdb38b,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,2.5,3.8,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.24,0.36,0.227,True,True,True
acb31e1b-7397-4786-bd06-fedf4c1906ea,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,127.9,151.0,2.17,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.11,0.58,0.241,True,True,True
236c5526-16ff-42d5-90fa-4d4fb1ec0c79,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,250.4,323.5,4.34,NH-167 (Bengaluru-Ballari),express_highway,0.23,0.12,0.151,True,True,True
cdf868ee-b423-4a30-b5a4-0d6af7682ea1,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,165.6,210.8,3.77,NH-75 (Bengaluru-Hassan),express_highway,0.32,0.31,0.244,True,True,True
e1d9a503-15a5-4805-9251-c6da16fac5cc,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,93.9,111.3,1.96,NH-275 (Bengaluru-Mandya),express_highway,0.11,0.39,0.184,True,True,True
5967896f-0974-4e5b-b3fd-ca0fd0067ec9,8ad00803-e6d8-456c-99ef-a60f50d83edb,Dr. Reddy's Laboratories,Bengaluru,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,362.4,449.9,6.37,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.24,0.27,0.2,True,True,True
3d9ddf4a-b7d2-4c74-93eb-ac091e9e496e,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,8.6,14.4,0.35,SH/District Road (Bengaluru–Bengaluru),intra_city,0.22,0.31,0.23,True,True,True
43ba31a9-4281-4184-942c-2d3b3db47e12,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,6.7,10.6,0.2,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.25,0.16,True,True,True
6e47474c-c7c6-4782-b253-a72d47873053,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,9.6,14.3,0.32,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.14,0.127,True,True,True
e9126497-0cb6-4e81-9f34-1ce33c303365,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,1.8,2.6,0.06,SH/District Road (Bengaluru–Bengaluru),intra_city,0.18,0.28,0.205,True,True,True
de7d6265-8f39-4afb-8d2f-ca8aa3a5d2fd,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,11.0,17.3,0.4,SH/District Road (Bengaluru–Bengaluru),intra_city,0.17,0.17,0.168,True,True,True
fc30286a-e92e-44dd-9abb-122f561b4fb8,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,4.4,6.9,0.17,SH/District Road (Bengaluru–Bengaluru),intra_city,0.06,0.23,0.142,True,True,True
e42420b3-2187-48b6-9dad-b7922b890942,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,3.8,5.7,0.14,SH/District Road (Bengaluru–Bengaluru),intra_city,0.22,0.27,0.218,True,True,True
81ac8b04-8a76-4614-bda5-a4943bbaba5c,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,2.5,4.0,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.25,0.19,0.206,True,True,True
17c1b2a3-67d9-4f76-aea2-8d4bb5f3f7ce,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,9.5,15.5,0.34,SH/District Road (Bengaluru–Bengaluru),intra_city,0.18,0.29,0.208,True,True,True
3fcf4e1a-a0f5-49d8-9713-800a78ecf52e,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,5.4,8.0,0.18,SH/District Road (Bengaluru–Bengaluru),intra_city,0.27,0.37,0.268,True,True,True
4461355b-5518-4cbb-ac3e-5f34e6c3c462,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,7.4,12.4,0.28,SH/District Road (Bengaluru–Bengaluru),intra_city,0.21,0.34,0.235,True,True,True
5adccaaf-4609-48fc-b741-e62b78c14be1,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,5.9,8.7,0.17,SH/District Road (Bengaluru–Bengaluru),intra_city,0.2,0.13,0.168,True,True,True
96e28732-1f36-46f3-ac8b-b71856e4d610,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,6.0,8.2,0.16,SH/District Road (Bengaluru–Bengaluru),intra_city,0.07,0.18,0.131,True,False,True
1e7025d7-9405-4029-9cac-b624b984fc65,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,2.7,4.0,0.1,SH/District Road (Bengaluru–Bengaluru),intra_city,0.14,0.32,0.201,True,True,True
eef8686a-fa03-46ea-b06e-ef642762377d,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,6.0,8.2,0.16,SH/District Road (Bengaluru–Bengaluru),intra_city,0.31,0.21,0.236,True,True,True
04df82ef-252c-45c7-85a2-76769c574825,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,2.6,3.6,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.21,0.148,True,True,True
3ceb37c2-9cf6-4b09-8d3d-cb0c610619ee,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,1.6,2.7,0.05,SH/District Road (Bengaluru–Bengaluru),intra_city,0.28,0.19,0.218,True,True,True
ddfbdda9-1060-404c-b483-546f52cd0754,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,128.5,165.5,2.39,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.17,0.69,0.324,True,True,True
ccffcd6b-5ec2-40ca-9461-bb50f60b5f7c,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,377.5,434.9,7.35,NH-48 (Bengaluru-Hubballi via Tumakuru),express_highway,0.21,0.15,0.178,True,True,True
422f6861-5b3b-44a4-87e8-9b75b8e67ee9,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,293.1,346.8,4.84,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.35,0.27,0.27,True,True,True
bdd34236-8807-4edb-b49e-7929826ccd9b,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,3.0,4.9,0.09,SH/District Road (Bengaluru–Bengaluru),intra_city,0.09,0.23,0.154,True,True,True
e7f13d67-d6db-4c53-ab84-d773c226b85f,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,3.7,5.5,0.15,SH/District Road (Bengaluru–Bengaluru),intra_city,0.28,0.23,0.23,True,True,True
4bde61be-1e2b-4aba-adde-a6da75d42671,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,1.9,2.8,0.07,SH/District Road (Bengaluru–Bengaluru),intra_city,0.1,0.37,0.2,True,True,True
7c411b24-16da-4a2b-a8fa-99e5bf0253d3,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,7.3,10.0,0.25,SH/District Road (Bengaluru–Bengaluru),intra_city,0.14,0.25,0.18,True,True,True
0ead4eb2-eeb6-470f-9fb8-feb6f7c85aae,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,2.3,3.5,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.08,0.17,0.132,True,True,True
40ca344d-6644-4f45-a422-d596e5ee387c,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,4.1,6.5,0.14,SH/District Road (Bengaluru–Bengaluru),intra_city,0.25,0.33,0.248,True,True,True
c0152bd0-08b6-4bdf-b40e-644172b6630e,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,292.5,356.2,4.95,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.19,0.33,0.224,True,True,True
96731ce8-b2d4-4f53-b423-cc025e4c64bb,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,294.2,388.4,5.97,NH-75 (Bengaluru-Mangaluru via Hassan),express_highway,0.32,0.28,0.261,True,True,True
334a5028-e801-44e7-835b-bc4996b1e94f,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,239.2,315.8,5.11,NH-75 (Bengaluru-Shivamogga),express_highway,0.2,0.26,0.207,True,True,True
f108992e-4dfb-4126-b509-0a39ae57dc64,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,244.0,285.7,4.54,NH-48 (Bengaluru-Davanagere),express_highway,0.33,0.69,0.388,True,True,True
b8fdf171-fb3d-4f84-9350-2269f64042ad,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,63.9,75.7,1.23,NH-48 (Bengaluru-Tumakuru),express_highway,0.11,0.51,0.246,True,True,True
e3e8b3db-a619-4161-95c0-d13b32e3d682,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,3.1,5.2,0.12,SH/District Road (Bengaluru–Bengaluru),intra_city,0.14,0.28,0.189,True,True,True
b37e459d-a2f3-4230-a073-8388042fa022,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,8.4,11.3,0.28,SH/District Road (Bengaluru–Bengaluru),intra_city,0.26,0.29,0.24,True,True,True
3a9915c1-ad0c-404b-9a34-569e0679889c,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,2.2,3.8,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.19,0.33,0.224,True,True,True
b5ffd175-04c8-4b03-aa8d-d3f6d18a7e56,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,4.4,7.3,0.15,SH/District Road (Bengaluru–Bengaluru),intra_city,0.34,0.33,0.284,True,True,True
7a7b1a39-63ea-4c4f-a0ab-ae9cd4f1c428,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,123.2,163.0,2.85,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.27,0.63,0.346,True,True,True
7d4378c9-1728-4acb-8fbe-06cc6836cfb7,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,247.3,311.8,4.58,NH-167 (Bengaluru-Ballari),express_highway,0.34,0.4,0.305,True,True,True
e7d71ca4-6370-4179-b660-23ee215e69e6,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,158.8,191.7,2.75,NH-75 (Bengaluru-Hassan),express_highway,0.27,0.2,0.217,True,True,True
c46e4323-7736-4744-b80a-4f29258a55a0,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,88.8,104.3,1.87,NH-275 (Bengaluru-Mandya),express_highway,0.28,0.25,0.236,True,True,True
82a0444a-005d-421e-8212-35e5335e5ba7,548b4452-4654-43ff-ac5a-96e33475ff25,Abbott India,Bengaluru,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,360.9,486.1,7.56,NH-167 (Bengaluru-Raichur via Ballari),express_highway,0.34,0.22,0.251,True,True,True
fe838078-f8df-4939-a64e-07ab48638365,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,2.5,3.5,0.08,SH/District Road (Bengaluru–Bengaluru),intra_city,0.29,0.38,0.357,True,False,True
460afc7e-d636-42cb-bfc4-da3c482ec7b0,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,1.3,2.1,0.06,SH/District Road (Bengaluru–Bengaluru),intra_city,0.16,0.11,0.224,True,False,True
4823cb71-8dd1-4f56-8027-06f6457c5000,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,2.0,2.7,0.06,SH/District Road (Bengaluru–Bengaluru),intra_city,0.26,0.33,0.33,True,False,True
b2f30c92-9e16-4234-afc1-700cd79ca1fa,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,8.1,13.4,0.27,SH/District Road (Bengaluru–Bengaluru),intra_city,0.29,0.11,0.276,True,False,True
417ac950-c908-47a7-abb8-fee374189ca5,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,9.0,12.9,0.27,SH/District Road (Bengaluru–Bengaluru),intra_city,0.31,0.1,0.281,True,False,True
71965c7b-d018-4553-a68d-886af225725e,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,3.6,5.5,0.11,SH/District Road (Bengaluru–Bengaluru),intra_city,0.06,0.22,0.217,True,False,True
1740809a-e217-475c-855c-d421b965f0ed,d17d2426-a5e9-404f-938d-69b0a523d1c6,Biocon,Bengaluru,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,11.7,19.4,0.4,SH/District Road (Bengaluru–Bengaluru),intra_city,0.12,0.36,0.283,True,False,True
